Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,STI,PROC,Target
2021-08-13,1758.300048828125,1777.300048828125,1757.4000244140625,1775.199951171875,436,1783.8142787388392,1774.889831798515,44.315431651829634,58.99998256138392,-0.023596075567976715,1
2021-08-16,1776.9000244140625,1787.800048828125,1771.9000244140625,1786.9000244140625,219,1782.9142804827009,1776.4911908139213,47.10478469677921,67.357177734375,-0.01281694463553873,0
2021-08-17,1787.699951171875,1794.199951171875,1780.0,1785.0,200,1781.8785661969866,1777.6256987053985,46.69703872437358,66.00001743861608,-0.014084507042253502,0
2021-08-18,1787.800048828125,1791.5,1779.0,1781.5999755859375,263,1778.3357107979912,1778.1556022894702,37.029300055991435,64.16723359950574,-0.013018669501877245,0
2021-08-19,1780.0,1789.300048828125,1775.5,1780.199951171875,245,1776.0214233398438,1778.4281821404575,40.68965468858411,63.15784378352641,0.011477244984019919,1
2021-08-20,1784.0999755859375,1787.5,1778.199951171875,1781.0,235,1773.3714250837054,1778.7710911883964,39.04313699476605,63.734663109878184,0.03342229010674469,1
2021-08-23,1776.800048828125,1804.800048828125,1776.800048828125,1803.199951171875,32,1772.8785661969866,1782.0282725195268,48.119885606556004,79.74038729800542,0.043035573948636996,1
2021-08-24,1801.0,1805.5999755859375,1801.0,1805.5999755859375,22,1772.528564453125,1785.171166261715,48.679239571549935,93.31133177628973,0.0315356206592563,0
2021-08-25,1792.0,1792.9000244140625,1784.0,1788.199951171875,812,1771.3214198521205,1785.5750042497361,45.72151545100162,84.60174830613938,0.022412779400728944,1
2021-08-26,1787.4000244140625,1792.199951171875,1781.0,1792.199951171875,61,1773.6214163643974,1786.4583305060214,60.29409239558862,88.14157131498894,0.009576386022756234,1
2021-08-27,1803.4000244140625,1816.5999755859375,1803.0999755859375,1816.5999755859375,1219,1780.278555733817,1790.477216516677,82.31616676034972,100.0,0.016620936127422103,0
2021-08-30,1818.199951171875,1820.300048828125,1807.800048828125,1809.0,684,1786.007123674665,1792.94692098112,77.39066629978905,87.84940986223118,0.013445378151260456,1
2021-08-31,1815.9000244140625,1815.9000244140625,1801.0999755859375,1815.0,82,1790.6214076450892,1795.8873315169708,74.69414800539423,92.91437784980138,0.018747207494251183,0
2021-09-01,1813.5,1815.9000244140625,1809.5,1813.0999755859375,114,1795.1999773297991,1798.1823507261663,74.40970759875086,88.55314714221672,0.018481083763880024,0
2021-09-02,1813.199951171875,1813.9000244140625,1806.800048828125,1808.699951171875,26,1797.5928344726562,1799.5846974522608,65.29676954737099,76.03286817169533,0.015553032662478872,1
2021-09-03,1820.9000244140625,1833.9000244140625,1818.9000244140625,1830.9000244140625,53,1800.7356916155134,1803.760074380501,68.33329603414707,94.86301584614131,0.015361620448240076,0
2021-09-07,1825.699951171875,1825.699951171875,1792.699951171875,1795.9000244140625,48,1801.5142647879463,1802.7120677183093,53.559767723890275,34.931534051123194,-0.005372148484177552,0
2021-09-08,1781.699951171875,1790.699951171875,1781.699951171875,1790.699951171875,69,1802.164263044085,1801.110452178785,52.937365980977866,26.027302769782594,0.0013980539471336595,1
2021-09-09,1798.699951171875,1798.699951171875,1787.9000244140625,1797.4000244140625,49,1803.3928397042412,1800.615728476822,55.36830186206387,36.07703046200747,0.0029015028366601303,0
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0,1804.007123674665,1799.1469614247042,52.57175815230286,22.41669392405983,-0.01486293094950153,1
2021-09-13,1789.800048828125,1796.0,1784.0,1792.0,533,1803.2071271623884,1798.1940332347438,46.20084074255655,20.793941253977668,-0.009397457158651146,1
2021-09-14,1791.4000244140625,1806.199951171875,1783.0,1804.699951171875,764,1803.1428397042412,1799.0614889596945,49.7146408995875,44.801399308191634,-0.0056749580320247794,0
2021-09-15,1803.699951171875,1803.699951171875,1792.4000244140625,1792.4000244140625,59,1803.4428449358259,1798.1732936869437,51.37616880556051,21.55013072362971,-0.01141688348718084,0
2021-09-16,1792.9000244140625,1792.9000244140625,1743.9000244140625,1754.5999755859375,1645,1800.7571323939733,1792.3635179401429,39.91418417004422,11.888834635416666,-0.0299109731002567,0
2021-09-17,1758.800048828125,1763.0,1749.4000244140625,1749.4000244140625,581,1795.9571358816963,1786.6350521366655,29.904344296285913,6.111111111111111,-0.04451362658432545,1
2021-09-20,1751.800048828125,1761.800048828125,1750.9000244140625,1761.800048828125,185,1792.5857107979912,1783.3237183621936,36.27910343740996,19.888916015625,-0.018987680339869195,1
2021-09-21,1762.199951171875,1776.0,1759.0,1776.0,106,1789.7999965122767,1782.3472225805679,39.178702072889855,35.66663953993056,-0.008209053204170202,1
2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17,1787.199994768415,1781.5942530594089,39.83240234893127,36.444363064236114,-0.011516675732179071,0
2021-09-23,1766.800048828125,1766.800048828125,1738.199951171875,1747.699951171875,31,1782.8428519112724,1777.0750128077377,35.01965355070952,9.92684715711598,-0.023413067157840084,1
2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76,1777.0428466796875,1773.4250045896229,27.862578398882334,13.142857142857142,-0.023604937962123373,1
2021-09-27,1751.699951171875,1754.4000244140625,1747.5,1750.0,808,1773.7642735072545,1770.3016706443398,34.56624014592607,17.353012982536764,-0.030309720536289553,0
2021-09-28,1739.5999755859375,1741.699951171875,1726.800048828125,1735.800048828125,15748,1769.8428519112724,1765.701454402178,32.593557595995904,11.335026535720216,-0.03157775876757207,0
2021-09-29,1732.4000244140625,1744.0999755859375,1721.4000244140625,1721.5,6634,1764.421421595982,1759.8079271485542,27.041724729477153,0.11789583996107565,-0.018864684854953295,1
2021-09-30,1725.5,1760.300048828125,1724.5,1755.300048828125,997,1761.971426827567,1759.2068767058304,41.03503923416642,39.976478412393604,0.0033725987948574065,1
2021-10-01,1754.300048828125,1762.5999755859375,1748.5,1757.0,2220,1759.471426827567,1758.9126264783863,40.81846093939133,41.98113954462552,-0.002724513960206676,1
2021-10-04,1764.5,1768.9000244140625,1749.5,1766.199951171875,417,1756.721426827567,1759.8842697708517,39.71137623130613,54.43495337443878,-0.005518045511331615,0
2021-10-05,1764.300048828125,1764.300048828125,1749.0,1759.5999755859375,98,1754.3785661969866,1759.84636387953,40.95918784841201,53.42650513548951,-0.00962457142786477,1
2021-10-06,1759.300048828125,1762.9000244140625,1744.699951171875,1760.5,56,1754.7999965122767,1759.9335153622594,52.04153266376232,62.16209922041931,0.007323939569571003,0
2021-10-07,1762.4000244140625,1762.4000244140625,1752.800048828125,1757.9000244140625,336,1755.4071393694196,1759.6623832358332,52.99506900977595,58.028594328875535,0.004686559679387026,0
2021-10-08,1757.0,1780.0,1754.199951171875,1756.300048828125,254,1755.0142822265625,1759.2140719814722,47.90236226337793,55.48491393949274,0.0036000279017858183,0
2021-10-11,1756.5999755859375,1757.800048828125,1752.199951171875,1754.5999755859375,128,1753.4857090541295,1758.5988591287344,40.97806542187859,52.7820958435948,0.010830698369034275,1
2021-10-12,1751.9000244140625,1768.0,1749.800048828125,1758.300048828125,139,1752.17143031529,1758.55901775532,42.43425675702807,62.96935117310453,0.021376734724440905,1
2021-10-13,1760.800048828125,1794.5,1760.800048828125,1793.699951171875,150,1755.4571446010045,1763.2444755441938,67.96875,98.90554159326025,0.021876546046578627,1
2021-10-14,1792.199951171875,1799.9000244140625,1792.0,1796.699951171875,337,1758.8142874581474,1767.7052056278847,68.2170542635659,95.92347357683121,0.02259530516327546,0
2021-10-15,1794.5,1795.4000244140625,1766.5999755859375,1767.199951171875,874,1760.0428553989955,1767.6378383670833,55.43614300904185,58.343855742436304,0.0005661873104099158,0
2021-10-18,1761.5999755859375,1770.0999755859375,1759.5,1764.800048828125,266,1762.1142839704241,1767.2594664285557,59.90437819142372,55.286655304538215,0.002955258760137136,1
2021-10-19,1777.5999755859375,1785.0,1767.5,1769.699951171875,51,1765.557137625558,1767.5848643943318,67.59125440389485,59.946865432904254,0.005225760392999046,1
2021-10-20,1774.5999755859375,1785.5999755859375,1774.0,1784.0999755859375,127,1767.6142752511162,1769.7868792198792,62.24489478158603,71.37676111623422,0.01490411901018529,0
2021-10-21,1782.0,1785.699951171875,1781.0,1781.199951171875,146,1769.3428431919642,1771.308622146812,60.1851813795201,66.12310067028012,0.01417747631469024,1
2021-10-22,1787.0999755859375,1806.9000244140625,1784.0,1795.5,532,1771.4357038225446,1774.534139193904,61.82408067878635,81.67200805427609,0.023310170399611474,1
2021-10-25,1794.300048828125,1809.0,1794.0,1806.0,140,1774.749991280692,1778.7295873013834,68.1533845876113,95.33437368295155,0.027128447845784942,0
2021-10-26,1808.800048828125,1808.800048828125,1788.5999755859375,1792.699951171875,359,1777.0499877929688,1780.5923024841156,61.48358145018189,72.46611102633999,-0.0005575068446350695,1
2021-10-27,1791.5,1798.0999755859375,1791.5,1797.9000244140625,543,1779.9071306501116,1782.8999987414418,64.00559745191131,81.25002577500278,0.0006679319167370856,1
2021-10-28,1795.5,1807.300048828125,1795.5,1801.5999755859375,452,1783.1428397042412,1785.3933289873746,65.6314420722127,87.49994844999443,0.019465835991705926,0
2021-10-29,1793.0999755859375,1797.0,1774.5999755859375,1783.0,583,1785.1714128766741,1785.0742184557248,58.77627851357825,56.08104485675285,0.010312755365096571,1
2021-11-01,1787.5,1795.0999755859375,1786.699951171875,1795.0999755859375,142,1787.7999790736608,1786.4109860730866,60.81080014946815,71.91914259785354,0.01435272934106302,0
2021-11-02,1790.5,1795.5,1787.699951171875,1788.699951171875,213,1787.442836216518,1786.716181419592,48.22946114410699,58.98980034722222,0.0025783171620898937,0
2021-11-03,1768.0,1768.0,1761.800048828125,1763.5999755859375,108,1785.0785522460938,1783.6340206417715,39.865281557955775,8.2827789614899,-0.00988096567954555,1
2021-11-04,1776.5999755859375,1798.199951171875,1776.199951171875,1793.0,103,1786.9214128766741,1784.8828178895353,57.904429089244495,67.67676767676768,-0.0013923698134225004,1
2021-11-05,1794.9000244140625,1817.0999755859375,1794.9000244140625,1816.4000244140625,239,1790.6071254185267,1789.0851120928055,64.00650246161777,98.7342638355735,0.005758596021075535,1
2021-11-08,1817.0,1827.4000244140625,1816.9000244140625,1827.4000244140625,261,1794.72855922154,1794.193767068973,65.1602788819832,100.0,0.019356319622535922,1
2021-11-09,1826.0999755859375,1832.699951171875,1820.699951171875,1830.199951171875,170,1798.0214146205358,1798.9945916160268,62.89870080899727,96.47390205436527,0.01796536310095398,1
2021-11-10,1825.800048828125,1865.0,1824.9000244140625,1847.5999755859375,795,1802.7642735072545,1805.4753094786818,67.18426481413033,83.13950324929561,0.025532860026288295,1
2021-11-11,1853.9000244140625,1866.5,1853.9000244140625,1863.199951171875,292,1807.5999843052455,1813.1719283711075,67.40358641950515,96.84808942966205,0.044980342777271476,1
2021-11-12,1860.800048828125,1867.9000244140625,1847.5999755859375,1867.9000244140625,210,1812.0214146205358,1820.4690078435015,66.4016959163065,100.0,0.040554871493640565,0
2021-11-15,1864.5,1866.9000244140625,1864.5,1866.0999755859375,87,1817.2642735072545,1826.5531368758263,70.71105927640991,98.30344086491611,0.043271664631820084,0
2021-11-16,1853.5999755859375,1853.5999755859375,1853.5999755859375,1853.5999755859375,1,1821.2428414481026,1830.1593820371745,65.0948377159553,86.52209979394159,0.05103198074727722,1
2021-11-17,1862.5999755859375,1869.699951171875,1862.5999755859375,1869.699951171875,2,1826.1071254185267,1835.4314579218014,67.29303380956662,100.0,0.04277744069820133,0
2021-11-18,1861.0,1861.0,1861.0,1861.0,9,1831.6785539899554,1838.840596865561,70.85561497326204,91.93701663959018,0.024554049210786966,0
2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21,1835.6856951032366,1840.4885107730697,65.18677675681714,82.85447938491893,0.013023928225810222,0
2021-11-22,1841.5999755859375,1841.5999755859375,1805.699951171875,1806.0,14,1836.9214128766741,1835.8900426699938,53.87025700852909,40.963847243403215,-0.01322257229674817,0
2021-11-23,1795.5,1795.5,1783.5,1783.5,264,1838.3428431919642,1828.904703647328,54.50430561672579,7.807538853609626,-0.034693643880141956,1
2021-11-24,1793.0,1793.0,1781.4000244140625,1784.0999755859375,188,1837.7071271623884,1822.9307399058093,47.6834915291072,3.057704882678305,-0.04245383086028254,1
2021-11-26,1791.0999755859375,1791.4000244140625,1785.300048828125,1785.300048828125,186800,1835.4857003348213,1817.9133144287848,40.847565886705254,4.416792354493587,-0.044220769048840314,0
2021-11-29,1791.699951171875,1798.9000244140625,1779.0999755859375,1782.300048828125,26926,1832.2642735072545,1813.1648790153636,36.07165880636514,3.5320906230842297,-0.044906450808724796,0
2021-11-30,1783.9000244140625,1808.0999755859375,1768.699951171875,1773.5999755859375,4903,1828.2214181082588,1807.8895585581067,33.134708599255504,4.85150932085396,-0.04315925822922573,1
2021-12-01,1774.800048828125,1790.5,1772.300048828125,1781.5999755859375,1128,1823.5071323939733,1804.3842808284844,29.166685932796668,12.772301400061881,-0.04711984697369165,0
2021-12-02,1780.9000244140625,1780.9000244140625,1760.5999755859375,1760.699951171875,1557,1816.1857038225446,1798.5597035409367,18.692767957811597,0.09163667122798734,-0.053895781208019855,1
2021-12-03,1767.5,1785.0999755859375,1766.5,1782.0,694,1810.0499877929688,1796.3517430688116,26.178607045677808,19.615058847749978,-0.037381132777185355,0
2021-12-06,1780.199951171875,1783.0,1777.199951171875,1777.5,381,1803.7214181082588,1793.8381773263034,25.792372545004227,15.490401646103427,-0.01578073089700993,1
2021-12-07,1779.5,1786.0999755859375,1772.300048828125,1782.5999755859375,308,1798.6499895368304,1792.339750427588,29.783610331758567,20.16499076360536,-0.0005046394247617547,1
2021-12-08,1789.9000244140625,1789.9000244140625,1779.0,1783.4000244140625,1383,1792.4857090541295,1791.1477869591179,23.081773314985995,22.70920645805293,-0.0003923273255160842,0
2021-12-09,1783.5,1783.5,1771.800048828125,1774.5999755859375,455,1786.3142787388392,1788.9414121093605,23.06736915324896,15.452542795357015,-0.005993431327810161,1
2021-12-10,1773.800048828125,1785.4000244140625,1769.0999755859375,1782.9000244140625,545,1781.4357125418526,1788.1358937499876,28.508555278398973,27.530924479166668,0.00033662995539507357,1
2021-12-13,1784.4000244140625,1787.0999755859375,1783.800048828125,1786.300048828125,206,1780.028573172433,1787.8911144270726,41.58843139585066,54.105417351973685,0.00716061875113172,0
2021-12-14,1787.0,1787.0,1769.0,1770.4000244140625,322,1779.0928606305804,1785.5589690920046,44.07242888185069,20.63168174342105,-0.006286456738523238,0
2021-12-15,1767.4000244140625,1778.699951171875,1753.9000244140625,1762.5999755859375,283,1777.5571463448662,1782.4977699578624,40.86664412643823,16.0515848884925,0.0010791301566164258,1
2021-12-16,1781.0,1798.0999755859375,1781.0,1796.5999755859375,21,1778.3642839704241,1784.3780640416057,53.75411935608675,78.78226870808052,0.008193027826003174,1
2021-12-17,1804.0,1812.9000244140625,1803.800048828125,1803.800048828125,654,1779.8999982561384,1786.9676620131415,56.94891367988473,84.57631256620762,0.01479608935478205,0
2021-12-20,1796.800048828125,1799.800048828125,1792.0,1793.699951171875,226,1781.3357107979912,1787.8653005676392,56.438153701784906,67.45750297934322,0.00622684603273882,0
2021-12-21,1791.4000244140625,1796.5,1787.9000244140625,1787.9000244140625,575,1781.7857142857142,1787.869930413829,52.046794294199024,57.6271186440678,0.002523270123582222,1
2021-12-22,1786.0,1805.199951171875,1785.5,1801.5999755859375,567,1784.7071446010045,1789.7006031034434,63.939991795428234,80.84737486758475,0.015214696478898171,1
2021-12-23,1806.0,1811.199951171875,1800.800048828125,1811.199951171875,193,1786.7928553989955,1792.567182845901,60.81477717235031,97.11851992849576,0.015872974575292353,0
2021-12-27,1810.0,1812.0999755859375,1807.0,1808.0999755859375,150,1788.9785679408483,1794.638221877906,61.45206783662706,91.86432402012711,0.012203955753186113,1
2021-12-28,1812.0,1818.0,1805.5,1810.199951171875,146,1790.949994768415,1796.713119117102,60.56658849568689,87.83143245091,0.02248075362006663,0
2021-12-29,1803.199951171875,1805.0999755859375,1791.4000244140625,1805.0999755859375,623,1792.499991280692,1797.83136664628,58.04296797942634,79.87514925529463,0.0241121074484707,1
2021-12-30,1801.699951171875,1816.0,1796.0,1812.699951171875,306,1795.2214181082588,1799.813844583026,64.24830019237248,91.73158994262121,0.008961358012201215,1
2021-12-31,1825.0999755859375,1827.800048828125,1821.4000244140625,1827.5,80,1798.4071306501116,1803.505331971956,65.90583177117662,99.59398006901348,0.013138901502565137,0
2022-01-03,1830.0999755859375,1830.0999755859375,1798.800048828125,1799.4000244140625,116,1799.3428431919642,1802.9579576309034,53.97209631486881,59.71132435160117,0.0031778298474409716,1
2022-01-04,1800.5,1815.300048828125,1800.0,1814.0,38,1802.4571271623884,1804.4302299467831,63.32517790109169,78.87140957659837,0.014598118032070007,1
2022-01-05,1813.0999755859375,1824.5999755859375,1813.0999755859375,1824.5999755859375,8,1806.88569859096,1807.1195293653373,68.62981862571048,88.79836510229299,0.012766430013144037,0
2022-01-06,1787.0999755859375,1791.300048828125,1787.0999755859375,1788.699951171875,30,1806.3214111328125,1804.6635856062092,47.65299231964883,7.174782339755257,-0.01242270351511554,1
2022-01-07,1791.800048828125,1797.0,1784.4000244140625,1797.0,17,1805.835693359375,1803.641774192048,47.99290060559592,27.571092009594683,-0.00613902756253315,1
2022-01-10,1794.9000244140625,1798.699951171875,1790.4000244140625,1798.4000244140625,534,1806.1714128766741,1802.94287422165,51.46237655275198,30.634606035675553,-0.006518576442438584,1
2022-01-11,1803.9000244140625,1822.5,1803.0,1818.5999755859375,743,1808.364266531808,1805.0304877368883,58.7664125798756,74.83585932783794,0.007478810139376346,1
2022-01-12,1819.0,1827.199951171875,1816.9000244140625,1827.199951171875,1547,1810.192836216518,1807.9864161948865,57.529409990672384,93.65420675581103,0.007999117554246205,0
2022-01-13,1819.800048828125,1823.0,1815.4000244140625,1821.199951171875,40,1810.9071219308037,1809.748220858485,53.004809455759755,80.52508988337866,-0.0034473591398769265,0
2022-01-14,1821.5,1822.0,1816.5,1816.5,816,1811.507123674665,1810.6484580773538,52.50000908261914,70.24072184499992,0.009503154025745753,0
2022-01-18,1816.800048828125,1820.0999755859375,1812.300048828125,1812.300048828125,900,1811.6571306501116,1810.8686701774568,50.617313187767415,61.050446879323886,-0.0009371285401736928,1
2022-01-19,1817.4000244140625,1843.0999755859375,1817.4000244140625,1843.0999755859375,4,1814.3714163643974,1815.1661775652542,59.703789046329405,100.0,0.010139208729332161,0
2022-01-20,1840.5999755859375,1843.0,1838.199951171875,1842.5,20,1816.499991280692,1818.8106872232204,57.89197024791678,98.97789423336869,0.03007773818793802,0
2022-01-21,1838.0,1842.4000244140625,1828.9000244140625,1831.800048828125,19,1816.807137625558,1820.5426021038743,51.16406487515366,80.74968286647119,0.01936563652093759,1
2022-01-24,1837.9000244140625,1842.0999755859375,1837.9000244140625,1841.699951171875,8,1819.8285609654017,1823.3635819796077,62.70270864721602,97.61494790691872,0.024076916242213642,1
2022-01-25,1843.0,1852.699951171875,1842.0,1852.699951171875,11,1822.5928431919642,1827.27509787191,61.87846297492495,100.0,0.018750674168985793,0
2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55,1822.9714181082588,1827.6250880775306,51.51343822154801,66.61793381029574,0.0014777108769381542,0
2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036,1823.2999965122767,1823.0484161776099,51.30833593722876,13.030796424747951,-0.015319516303411662,0
2022-01-28,1797.5,1798.4000244140625,1778.800048828125,1784.9000244140625,28521,1822.4357125418526,1817.9619639424704,46.5605436341795,8.254375706158696,-0.017396077944364152,1
2022-01-31,1788.5,1798.5,1785.0999755859375,1795.0,1735,1822.1928536551338,1814.900368750141,49.079080753769745,21.921478456791345,-0.009545907610228,1
2022-02-01,1797.199951171875,1806.0999755859375,1797.0999755859375,1800.300048828125,223,1820.8857160295759,1812.9536594272058,44.60814039055402,29.09340786404752,-0.023221706540474618,1
2022-02-02,1797.800048828125,1810.0999755859375,1795.0999755859375,1809.199951171875,1690,1819.6000017438616,1812.4531649931619,44.70586714690701,41.13659339134571,-0.018073296514586112,0
2022-02-03,1805.800048828125,1808.0999755859375,1787.9000244140625,1803.0,466,1818.300005231585,1811.1927429940738,44.65334647278799,32.74693254573926,-0.015722266655986528,1
2022-02-04,1806.0,1813.699951171875,1792.5,1806.5999755859375,571,1817.5928606305804,1810.5803740063225,47.07272193078138,37.61835384910173,-0.019058465828596716,1
2022-02-07,1812.199951171875,1821.300048828125,1809.0999755859375,1820.5999755859375,601,1818.1857125418526,1811.9163208836044,52.31971723829702,56.56289850476058,-0.01732605194145631,1
2022-02-08,1818.9000244140625,1827.5999755859375,1815.0,1826.5999755859375,108,1817.0071411132812,1813.8741415105824,44.646319978706956,64.68198907147152,-0.0018034038931616925,1
2022-02-09,1825.4000244140625,1835.199951171875,1825.300048828125,1835.199951171875,683,1816.4857090541295,1816.7175827987548,47.74828302909814,76.31931918042643,0.02336469146428155,1
2022-02-10,1833.300048828125,1842.0999755859375,1820.800048828125,1836.199951171875,365,1816.7999877929688,1819.315231915171,51.44354075187152,77.67250094154493,0.028741064516850434,1
2022-02-11,1822.0,1864.800048828125,1822.0,1840.800048828125,181,1816.7357090541295,1822.1798741702314,49.69411854524572,72.09302325581395,0.02551534753655993,1
2022-02-14,1861.800048828125,1870.5999755859375,1854.5999755859375,1868.0,79,1817.82856968471,1828.2892242808673,54.68465006966912,97.16778032645192,0.03760481549502992,0
2022-02-15,1872.5999755859375,1879.699951171875,1847.4000244140625,1854.800048828125,86,1819.607142857143,1831.8240008871685,58.10021213413612,75.32217399089251,0.02520456493861456,1
2022-02-16,1858.699951171875,1870.199951171875,1856.300048828125,1870.199951171875,34,1825.0999930245537,1836.9407942584628,79.0188845424612,90.58472825113843,0.03727118756066283,1
2022-02-17,1876.300048828125,1900.699951171875,1876.199951171875,1900.699951171875,393,1833.3714163643974,1845.442015180251,87.451529079394,100.0,0.05208678006065948,0
2022-02-18,1899.4000244140625,1899.4000244140625,1890.699951171875,1898.5999755859375,51,1840.7714146205358,1852.5297432343427,85.33429923934901,98.138318307204,0.042843019359536605,1
2022-02-22,1908.0999755859375,1912.0,1890.800048828125,1906.0999755859375,173,1848.3285522460938,1859.6724408812222,85.5511264866071,95.24574893249932,0.0435234868403509,1
2022-02-23,1896.5999755859375,1910.5999755859375,1895.699951171875,1909.199951171875,73,1855.4714093889509,1866.276108919976,84.96509466014031,97.74371524659486,0.040322581718001294,1
2022-02-24,1911.9000244140625,1972.5,1911.699951171875,1925.0999755859375,2706,1864.192836216518,1874.1192911421042,89.98039038561312,73.66665310329861,0.04841521989875108,0
2022-02-25,1906.9000244140625,1920.0,1883.5999755859375,1886.5,586,1869.8999808175224,1875.770052323157,71.28398965425521,47.36842891646552,0.024826135354009793,1
2022-02-28,1928.300048828125,1928.4000244140625,1894.199951171875,1899.4000244140625,390,1875.528555733817,1878.9207152686113,71.1147134747152,53.58731708829365,0.016809434911168264,1
2022-03-01,1908.300048828125,1942.4000244140625,1903.800048828125,1942.4000244140625,547,1883.7999877929688,1887.3846231546713,75.89448226539938,80.15821669458916,0.04722879732577301,0
2022-03-02,1945.5999755859375,1948.199951171875,1919.800048828125,1920.9000244140625,109,1889.921421595982,1891.8533433225903,68.1184180711642,65.98550283811556,0.027109439934707824,1
2022-03-03,1930.5,1940.300048828125,1924.800048828125,1934.4000244140625,122,1896.9357125418526,1897.5262341347866,69.71889987631182,74.68440160402824,0.017730348875639068,1
2022-03-04,1937.0,1970.9000244140625,1935.5999755859375,1965.0999755859375,47,1905.8142787388392,1906.5360663282736,72.59179354788324,94.08471154418487,0.035025808940862824,1
2022-03-07,1989.0,2001.0999755859375,1963.0,1993.9000244140625,2516,1914.807137625558,1918.1845940730454,72.75028951460808,95.31558005257682,0.04606266720145946,1
